,T03,T04,T05,T06,T02,index
7538,0.0,0.0,0.0,0.0,10392,7617
7539,0.0,0.0,0.0,0.0,10343,7618
7540,0.0,0.0,0.0,0.0,9955,7619
7541,0.0,0.0,0.0,0.0,10344,7620
7542,0.0,0.0,0.0,0.0,10314,7621
7543,0.0,0.0,0.0,0.0,10173,7622
7544,0.0,0.0,0.0,0.0,10111,7623
7545,0.0,0.0,0.0,0.0,8886,7624
7546,0.0,0.0,0.0,0.0,5428,7625
7547,0.0,0.0,0.0,0.0,9702,7626
7548,0.0,0.0,0.0,0.0,10506,7627
7549,0.0,0.0,0.0,0.0,10238,7628
7550,0.0,0.0,0.0,0.0,10488,7629
7551,0.0,0.0,0.0,0.0,10298,7630
7552,0.0,0.0,0.0,0.0,10404,7631
7553,0.0,0.0,0.0,0.0,10493,7632
7554,0.0,0.0,0.0,0.0,10161,7633
7555,0.0,0.0,0.0,0.0,10610,7634
7556,0.0,0.0,0.0,0.0,10380,7635
7557,0.0,0.0,0.0,0.0,10440,7636
7558,0.0,0.0,0.0,0.0,10409,7637
7559,0.0,0.0,0.0,0.0,10428,7638
7560,0.0,0.0,0.0,0.0,10614,7639
7561,0.0,0.0,0.0,0.0,10519,7640
7562,0.0,0.0,0.0,0.0,9933,7641
7563,0.0,0.0,0.0,0.0,9969,7642
7564,0.0,0.0,0.0,0.0,10379,7643
7565,0.0,0.0,0.0,0.0,10406,7644
7566,0.0,0.0,0.0,0.0,10200,7645
7567,0.0,0.0,0.0,0.0,10424,7646
7568,0.0,0.0,0.0,0.0,10371,7647
7569,0.0,0.0,0.0,0.0,10104,7648
7570,0.0,0.0,0.0,0.0,10346,7649
7571,0.0,0.0,0.0,0.0,10045,7650
7572,0.0,0.0,0.0,0.0,10670,7651
7573,0.0,0.0,0.0,0.0,10207,7652
7574,0.0,0.0,0.0,0.0,10308,7653
7575,0.0,0.0,0.0,0.0,10372,7654
7576,0.0,0.0,0.0,0.0,10465,7655
7577,0.0,0.0,0.0,0.0,9979,7656
7578,0.0,0.0,0.0,0.0,10238,7657
7579,0.0,0.0,0.0,0.0,10391,7658
7580,0.0,0.0,0.0,0.0,10200,7659
7581,0.0,0.0,0.0,0.0,10429,7660
7582,0.0,0.0,0.0,0.0,10642,7661
7583,0.0,0.0,0.0,0.0,10147,7662
7584,0.0,0.0,0.0,0.0,10428,7663
7585,0.0,0.0,0.0,0.0,10018,7664
7586,0.0,0.0,0.0,0.0,8977,7665
7587,0.0,0.0,0.0,0.0,5471,7666
7588,0.0,0.0,0.0,0.0,9807,7667
7589,0.0,0.0,0.0,0.0,10301,7668
7590,0.0,0.0,0.0,0.0,10339,7669
7591,0.0,0.0,0.0,0.0,10564,7670
7592,0.0,0.0,0.0,0.0,10404,7671
7593,0.0,0.0,0.0,0.0,10554,7672
7594,0.0,0.0,0.0,0.0,10538,7673
7595,0.0,0.0,0.0,0.0,10425,7674
7596,0.0,0.0,0.0,0.0,10294,7675
7597,0.0,0.0,0.0,0.0,10668,7676
7598,0.0,0.0,0.0,0.0,10490,7677
7599,0.0,0.0,0.0,0.0,10318,7678
7600,0.0,0.0,0.0,0.0,10486,7679
7601,0.0,0.0,0.0,0.0,10327,7680
7602,0.0,0.0,0.0,0.0,10461,7681
7603,0.0,0.0,0.0,0.0,10697,7682
7604,0.0,0.0,0.0,0.0,10213,7683
7605,0.0,0.0,0.0,0.0,10309,7684
7606,0.0,0.0,0.0,0.0,10286,7685
7607,0.0,0.0,0.0,0.0,10551,7686
7608,0.0,0.0,0.0,0.0,10750,7687
7609,0.0,0.0,0.0,0.0,10727,7688
7610,0.0,0.0,0.0,0.0,10439,7689
7611,0.0,0.0,0.0,0.0,10270,7690
7612,0.0,0.0,0.0,0.0,10394,7691
7613,0.0,0.0,0.0,0.0,10413,7692
7614,0.0,0.0,0.0,0.0,9964,7693
7615,0.0,0.0,0.0,0.0,10457,7694
7616,0.0,0.0,0.0,0.0,10552,7695
7617,0.0,0.0,0.0,0.0,10305,7696
7618,0.0,0.0,0.0,0.0,10489,7697
7619,0.0,0.0,0.0,0.0,10327,7698
7620,0.0,0.0,0.0,0.0,10502,7699
7621,0.0,0.0,0.0,0.0,10300,7700
7622,0.0,0.0,0.0,0.0,10384,7701
7623,0.0,0.0,0.0,0.0,10562,7702
7624,0.0,0.0,0.0,0.0,10235,7703
7625,0.0,0.0,0.0,0.0,10626,7704
7626,0.0,0.0,0.0,0.0,10367,7705
7627,0.0,0.0,0.0,0.0,9460,7706
7628,0.0,0.0,0.0,0.0,5598,7707
7629,0.0,0.0,0.0,0.0,10183,7708
7630,0.0,0.0,0.0,0.0,10411,7709
7631,0.0,0.0,0.0,0.0,10368,7710
7632,0.0,0.0,0.0,0.0,10349,7711
7633,0.0,0.0,0.0,0.0,10193,7712
7634,0.0,0.0,0.0,0.0,10430,7713
7635,0.0,0.0,0.0,0.0,10507,7714
7636,0.0,0.0,0.0,0.0,10551,7715
7637,0.0,0.0,0.0,0.0,10477,7716
7638,0.0,0.0,0.0,0.0,10428,7717
7639,0.0,0.0,0.0,0.0,10361,7718
7640,0.0,0.0,0.0,0.0,10285,7719
7641,0.0,0.0,0.0,0.0,10689,7720
7642,0.0,0.0,0.0,0.0,10020,7721
7643,0.0,0.0,0.0,0.0,10446,7722
7644,0.0,0.0,0.0,0.0,10761,7723
7645,0.0,0.0,0.0,0.0,10111,7724
7646,0.0,0.0,0.0,0.0,10610,7725
7647,0.0,0.0,0.0,0.0,10685,7726
7648,0.0,0.0,0.0,0.0,10706,7727
7649,0.0,0.0,0.0,0.0,10414,7728
7650,0.0,0.0,0.0,0.0,10609,7729
7651,0.0,0.0,0.0,0.0,10276,7730
7652,0.0,0.0,0.0,0.0,10660,7731
7653,0.0,0.0,0.0,0.0,10162,7732
7654,0.0,0.0,0.0,0.0,10287,7733
7655,0.0,0.0,0.0,0.0,10250,7734
7656,0.0,0.0,0.0,0.0,10135,7735
7657,0.0,0.0,0.0,0.0,10555,7736
7658,0.0,0.0,0.0,0.0,10539,7737
7659,0.0,0.0,0.0,0.0,10306,7738
7660,0.0,0.0,0.0,0.0,10586,7739
7661,0.0,0.0,0.0,0.0,10473,7740
7662,0.0,0.0,0.0,0.0,10232,7741
7663,0.0,0.0,0.0,0.0,10175,7742
7664,0.0,0.0,0.0,0.0,10747,7743
7665,0.0,0.0,0.0,0.0,10301,7744
7666,0.0,0.0,0.0,0.0,10657,7745
7667,0.0,0.0,0.0,0.0,9086,7746
7668,0.0,0.0,0.0,0.0,9419,7747
7669,0.0,0.0,0.0,0.0,5359,7748
7670,0.0,0.0,0.0,0.0,10264,7749
7671,0.0,0.0,0.0,0.0,10313,7750
7672,0.0,0.0,0.0,0.0,10360,7751
7673,0.0,0.0,0.0,0.0,10279,7752
7674,0.0,0.0,0.0,0.0,10550,7753
7675,0.0,0.0,0.0,0.0,10384,7754
7676,0.0,0.0,0.0,0.0,10108,7755
7677,0.0,0.0,0.0,0.0,10573,7756
7678,0.0,0.0,0.0,0.0,10490,7757
7679,0.0,0.0,0.0,0.0,10170,7758
7680,0.0,0.0,0.0,0.0,10344,7759
7681,0.0,0.0,0.0,0.0,10525,7760
7682,0.0,0.0,0.0,0.0,10151,7761
7683,0.0,0.0,0.0,0.0,10488,7762
7684,0.0,0.0,0.0,0.0,10505,7763
7685,0.0,0.0,0.0,0.0,10329,7764
7686,0.0,0.0,0.0,0.0,10468,7765
7687,0.0,0.0,0.0,0.0,10422,7766
7688,0.0,0.0,0.0,0.0,10200,7767
7689,0.0,0.0,0.0,0.0,9947,7768
7690,0.0,0.0,0.0,0.0,10318,7769
7691,0.0,0.0,0.0,0.0,10269,7770
7692,0.0,0.0,0.0,0.0,9991,7771
7693,0.0,0.0,0.0,0.0,10007,7772
7694,0.0,0.0,0.0,0.0,10435,7773
7695,0.0,0.0,0.0,0.0,10489,7774
7696,0.0,0.0,0.0,0.0,10038,7775
7697,0.0,0.0,0.0,0.0,10424,7776
7698,0.0,0.0,0.0,0.0,10209,7777
7699,0.0,0.0,0.0,0.0,10269,7778
7700,0.0,0.0,0.0,0.0,10671,7779
7701,0.0,0.0,0.0,0.0,10441,7780
7702,0.0,0.0,0.0,0.0,10312,7781
7703,0.0,0.0,0.0,0.0,10254,7782
7704,0.0,0.0,0.0,0.0,10589,7783
7705,0.0,0.0,0.0,0.0,10048,7784
7706,0.0,0.0,0.0,0.0,10419,7785
7707,0.0,0.0,0.0,0.0,10285,7786
7708,0.0,0.0,0.0,0.0,9977,7787
7709,0.0,0.0,0.0,0.0,9094,7788
7710,0.0,0.0,0.0,0.0,5504,7789
7711,0.0,0.0,0.0,0.0,10204,7790
7712,0.0,0.0,0.0,0.0,10406,7791
7713,0.0,0.0,0.0,0.0,10594,7792
7714,0.0,0.0,0.0,0.0,10363,7793
7715,0.0,0.0,0.0,0.0,10716,7794
7716,0.0,0.0,0.0,0.0,10316,7795
7717,0.0,0.0,0.0,0.0,10556,7796
7718,0.0,0.0,0.0,0.0,10822,7797
7719,0.0,0.0,0.0,0.0,10422,7798
7720,0.0,0.0,0.0,0.0,10255,7799
7721,0.0,0.0,0.0,0.0,10389,7800
7722,0.0,0.0,0.0,0.0,10530,7801
7723,0.0,0.0,0.0,0.0,10740,7802
7724,0.0,0.0,0.0,0.0,10639,7803
7725,0.0,0.0,0.0,0.0,10520,7804
7726,0.0,0.0,0.0,0.0,10325,7805
7727,0.0,0.0,0.0,0.0,10751,7806
7728,0.0,0.0,0.0,0.0,10486,7807
7729,0.0,0.0,0.0,0.0,10461,7808
7730,0.0,0.0,0.0,0.0,10376,7809
7731,0.0,0.0,0.0,0.0,10561,7810
7732,0.0,0.0,0.0,0.0,10377,7811
7733,0.0,0.0,0.0,0.0,10266,7812
7734,0.0,0.0,0.0,0.0,10449,7813
7735,0.0,0.0,0.0,0.0,10818,7814
7736,0.0,0.0,0.0,0.0,10253,7815
7737,0.0,0.0,0.0,0.0,10554,7816
7738,0.0,0.0,0.0,0.0,10451,7817
7739,0.0,0.0,0.0,0.0,10533,7818
7740,0.0,0.0,0.0,0.0,10740,7819
7741,0.0,0.0,0.0,0.0,10390,7820
7742,0.0,0.0,0.0,0.0,10539,7821
7743,0.0,0.0,0.0,0.0,10538,7822
7744,0.0,0.0,0.0,0.0,10564,7823
7745,0.0,0.0,0.0,0.0,10280,7824
7746,0.0,0.0,0.0,0.0,10155,7825
7747,0.0,0.0,0.0,0.0,10278,7826
7748,0.0,0.0,0.0,0.0,10199,7827
7749,0.0,0.0,0.0,0.0,9860,7828
7750,0.0,0.0,0.0,0.0,9291,7829
7751,0.0,0.0,0.0,0.0,6187,7830
7752,0.0,0.0,0.0,0.0,10364,7831
7753,0.0,0.0,0.0,0.0,10694,7832
7754,0.0,0.0,0.0,0.0,10449,7833
7755,0.0,0.0,0.0,0.0,10761,7834
7756,0.0,0.0,0.0,0.0,10183,7835
7757,0.0,0.0,0.0,0.0,10199,7836
7758,0.0,0.0,0.0,0.0,10317,7837
7759,0.0,0.0,0.0,0.0,10269,7838
7760,0.0,0.0,0.0,0.0,10422,7839
7761,0.0,0.0,0.0,0.0,10658,7840
7762,0.0,0.0,0.0,0.0,10709,7841
7763,0.0,0.0,0.0,0.0,10534,7842
7764,0.0,0.0,0.0,0.0,10392,7843
7765,0.0,0.0,0.0,0.0,10472,7844
7766,0.0,0.0,0.0,0.0,10533,7845
7767,0.0,0.0,0.0,0.0,10468,7846
7768,0.0,0.0,0.0,0.0,10115,7847
7769,0.0,0.0,0.0,0.0,10526,7848
7770,0.0,0.0,0.0,0.0,10464,7849
7771,0.0,0.0,0.0,0.0,10584,7850
7772,0.0,0.0,0.0,0.0,10508,7851
7773,0.0,0.0,0.0,0.0,10438,7852
7774,0.0,0.0,0.0,0.0,10395,7853
7775,0.0,0.0,0.0,0.0,10304,7854
7776,0.0,0.0,0.0,0.0,10543,7855
7777,0.0,0.0,0.0,0.0,10270,7856
7778,0.0,0.0,0.0,0.0,10562,7857
7779,0.0,0.0,0.0,0.0,10492,7858
7780,0.0,0.0,0.0,0.0,10422,7859
7781,0.0,0.0,0.0,0.0,10459,7860
7782,0.0,0.0,0.0,0.0,10123,7861
7783,0.0,0.0,0.0,0.0,10453,7862
7784,0.0,0.0,0.0,0.0,10377,7863
7785,0.0,0.0,0.0,0.0,10331,7864
7786,0.0,0.0,0.0,0.0,10367,7865
7787,0.0,0.0,0.0,0.0,10426,7866
7788,0.0,0.0,0.0,0.0,10310,7867
7789,0.0,0.0,0.0,0.0,10195,7868
7790,0.0,0.0,0.0,0.0,10123,7869
7791,0.0,0.0,0.0,0.0,9142,7870
7792,0.0,0.0,0.0,0.0,5830,7871
7793,0.0,0.0,0.0,0.0,10381,7872
7794,0.0,0.0,0.0,0.0,10855,7873
7795,0.0,0.0,0.0,0.0,10620,7874
7796,0.0,0.0,0.0,0.0,10522,7875
7797,0.0,0.0,0.0,0.0,10637,7876
7798,0.0,0.0,0.0,0.0,10486,7877
7799,0.0,0.0,0.0,0.0,10676,7878
7800,0.0,0.0,0.0,0.0,10427,7879
7801,0.0,0.0,0.0,0.0,10632,7880
7802,0.0,0.0,0.0,0.0,10464,7881
7803,0.0,0.0,0.0,0.0,10587,7882
7804,0.0,0.0,0.0,0.0,10323,7883
7805,0.0,0.0,0.0,0.0,10366,7884
7806,0.0,0.0,0.0,0.0,10901,7885
7807,0.0,0.0,0.0,0.0,10668,7886
7808,0.0,0.0,0.0,0.0,10391,7887
7809,0.0,0.0,0.0,0.0,10541,7888
7810,0.0,0.0,0.0,0.0,10320,7889
7811,0.0,0.0,0.0,0.0,10536,7890
7812,0.0,0.0,0.0,0.0,10413,7891
7813,0.0,0.0,0.0,0.0,10429,7892
7814,0.0,0.0,0.0,0.0,10859,7893
7815,0.0,0.0,0.0,0.0,10612,7894
7816,0.0,0.0,0.0,0.0,10508,7895
7817,0.0,0.0,0.0,0.0,10685,7896
7818,0.0,0.0,0.0,0.0,10415,7897
7819,0.0,0.0,0.0,0.0,10505,7898
7820,0.0,0.0,0.0,0.0,10837,7899
7821,0.0,0.0,0.0,0.0,10345,7900
7822,0.0,0.0,0.0,0.0,10555,7901
7823,0.0,0.0,0.0,0.0,10544,7902
7824,0.0,0.0,0.0,0.0,10823,7903
7825,0.0,0.0,0.0,0.0,10783,7904
7826,0.0,0.0,0.0,0.0,10589,7905
7827,0.0,0.0,0.0,0.0,10721,7906
7828,0.0,0.0,0.0,0.0,10574,7907
7829,0.0,0.0,0.0,0.0,10431,7908
7830,0.0,0.0,0.0,0.0,10099,7909
7831,0.0,0.0,0.0,0.0,10140,7910
7832,0.0,0.0,0.0,0.0,9016,7911
7833,0.0,0.0,0.0,0.0,5560,7912
7834,0.0,0.0,0.0,0.0,10096,7913
7835,0.0,0.0,0.0,0.0,10157,7914
7836,0.0,0.0,0.0,0.0,10289,7915
7837,0.0,0.0,0.0,0.0,10344,7916
7838,0.0,0.0,0.0,0.0,9978,7917
7839,0.0,0.0,0.0,0.0,10179,7918
7840,0.0,0.0,0.0,0.0,10347,7919
7841,0.0,0.0,0.0,0.0,10332,7920
7842,0.0,0.0,0.0,0.0,10471,7921
7843,0.0,0.0,0.0,0.0,10367,7922
7844,0.0,0.0,0.0,0.0,10351,7923
7845,0.0,0.0,0.0,0.0,10339,7924
7846,0.0,0.0,0.0,0.0,10556,7925
7847,0.0,0.0,0.0,0.0,10703,7926
7848,0.0,0.0,0.0,0.0,10598,7927
7849,0.0,0.0,0.0,0.0,10394,7928
7850,0.0,0.0,0.0,0.0,10088,7929
7851,0.0,0.0,0.0,0.0,10467,7930
7852,0.0,0.0,0.0,0.0,10586,7931
7853,0.0,0.0,0.0,0.0,10368,7932
7854,0.0,0.0,0.0,0.0,10510,7933
7855,0.0,0.0,0.0,0.0,10699,7934
7856,0.0,0.0,0.0,0.0,10418,7935
7857,0.0,0.0,0.0,0.0,10548,7936
7858,0.0,0.0,0.0,0.0,10315,7937
7859,0.0,0.0,0.0,0.0,10800,7938
7860,0.0,0.0,0.0,0.0,10520,7939
7861,0.0,0.0,0.0,0.0,10273,7940
7862,0.0,0.0,0.0,0.0,10142,7941
7863,0.0,0.0,0.0,0.0,10768,7942
7864,0.0,0.0,0.0,0.0,10510,7943
7865,0.0,0.0,0.0,0.0,10079,7944
7866,0.0,0.0,0.0,0.0,10096,7945
7867,0.0,0.0,0.0,0.0,9973,7946
7868,0.0,0.0,0.0,0.0,10216,7947
7869,0.0,0.0,0.0,0.0,10320,7948
7870,0.0,0.0,0.0,0.0,10412,7949
7871,0.0,0.0,0.0,0.0,10076,7950
7872,0.0,0.0,0.0,0.0,9801,7951
7873,0.0,0.0,0.0,0.0,9081,7952
7874,0.0,0.0,0.0,0.0,5800,7953
7875,0.0,0.0,0.0,0.0,9767,7954
7876,0.0,0.0,0.0,0.0,10079,7955
7877,0.0,0.0,0.0,0.0,10729,7956
7878,0.0,0.0,0.0,0.0,10216,7957
7879,0.0,0.0,0.0,0.0,10124,7958
7880,0.0,0.0,0.0,0.0,10359,7959
7881,0.0,0.0,0.0,0.0,10327,7960
7882,0.0,0.0,0.0,0.0,9728,7961
7883,0.0,0.0,0.0,0.0,10275,7962
7884,0.0,0.0,0.0,0.0,10554,7963
7885,0.0,0.0,0.0,0.0,10338,7964
7886,0.0,0.0,0.0,0.0,10287,7965
7887,0.0,0.0,0.0,0.0,10158,7966
7888,0.0,0.0,0.0,0.0,10313,7967
7889,0.0,0.0,0.0,0.0,10302,7968
7890,0.0,0.0,0.0,0.0,10096,7969
7891,0.0,0.0,0.0,0.0,10397,7970
7892,0.0,0.0,0.0,0.0,10080,7971
7893,0.0,0.0,0.0,0.0,10306,7972
7894,0.0,0.0,0.0,0.0,10150,7973
7895,0.0,0.0,0.0,0.0,10609,7974
7896,0.0,0.0,0.0,0.0,10218,7975
7897,0.0,0.0,0.0,0.0,10370,7976
7898,0.0,0.0,0.0,0.0,10223,7977
7899,0.0,0.0,0.0,0.0,10271,7978
7900,0.0,0.0,0.0,0.0,10154,7979
7901,0.0,0.0,0.0,0.0,10297,7980
7902,0.0,0.0,0.0,0.0,10304,7981
7903,0.0,0.0,0.0,0.0,10162,7982
7904,0.0,0.0,0.0,0.0,10237,7983
7905,0.0,0.0,0.0,0.0,10141,7984
7906,0.0,0.0,0.0,0.0,10992,7985
7907,0.0,0.0,0.0,0.0,10429,7986
7908,0.0,0.0,0.0,0.0,10016,7987
7909,0.0,0.0,0.0,0.0,10154,7988
7910,0.0,0.0,0.0,0.0,10495,7989
7911,0.0,0.0,0.0,0.0,10100,7990
7912,0.0,0.0,0.0,0.0,10079,7991
7913,0.0,0.0,0.0,0.0,9876,7992
7914,0.0,0.0,0.0,0.0,9234,7993
7915,0.0,0.0,0.0,0.0,5917,7994
7916,0.0,0.0,0.0,0.0,10044,7995
7917,0.0,0.0,0.0,0.0,10446,7996
7918,0.0,0.0,0.0,0.0,10078,7997
7919,0.0,0.0,0.0,0.0,9915,7998
7920,0.0,0.0,0.0,0.0,10444,7999
7921,0.0,0.0,0.0,0.0,10139,8000
7922,0.0,0.0,0.0,0.0,10369,8001
7923,0.0,0.0,0.0,0.0,10192,8002
7924,0.0,0.0,0.0,0.0,10634,8003
7925,0.0,0.0,0.0,0.0,10276,8004
7926,0.0,0.0,0.0,0.0,10064,8005
7927,0.0,0.0,0.0,0.0,10344,8006
7928,0.0,0.0,0.0,0.0,10107,8007
7929,0.0,0.0,0.0,0.0,10426,8008
7930,0.0,0.0,0.0,0.0,10199,8009
7931,0.0,0.0,0.0,0.0,10223,8010
7932,0.0,0.0,0.0,0.0,10012,8011
7933,0.0,0.0,0.0,0.0,10310,8012
7934,0.0,0.0,0.0,0.0,10189,8013
7935,0.0,0.0,0.0,0.0,10391,8014
7936,0.0,0.0,0.0,0.0,9828,8015
7937,0.0,0.0,0.0,0.0,9992,8016
7938,0.0,0.0,0.0,0.0,9957,8017
7939,0.0,0.0,0.0,0.0,10348,8018
7940,0.0,0.0,0.0,0.0,10585,8019
7941,0.0,0.0,0.0,0.0,10404,8020
7942,0.0,0.0,0.0,0.0,10213,8021
7943,0.0,0.0,0.0,0.0,10360,8022
7944,0.0,0.0,0.0,0.0,10805,8023
7945,0.0,0.0,0.0,0.0,10130,8024
7946,0.0,0.0,0.0,0.0,9892,8025
7947,0.0,0.0,0.0,0.0,10298,8026
7948,0.0,0.0,0.0,0.0,10213,8027
7949,0.0,0.0,0.0,0.0,10353,8028
7950,0.0,0.0,0.0,0.0,10329,8029
7951,0.0,0.0,0.0,0.0,10207,8030
7952,0.0,0.0,0.0,0.0,10379,8031
7953,0.0,0.0,0.0,0.0,10052,8032
7954,0.0,0.0,0.0,0.0,9925,8033
7955,0.0,0.0,0.0,0.0,9134,8034
7956,0.0,0.0,0.0,0.0,5728,8035
7957,0.0,0.0,0.0,0.0,10075,8036
7958,0.0,0.0,0.0,0.0,10169,8037
7959,0.0,0.0,0.0,0.0,9937,8038
7960,0.0,0.0,0.0,0.0,10288,8039
7961,0.0,0.0,0.0,0.0,10191,8040
7962,0.0,0.0,0.0,0.0,10233,8041
7963,0.0,0.0,0.0,0.0,10349,8042
7964,0.0,0.0,0.0,0.0,10700,8043
7965,0.0,0.0,0.0,0.0,10483,8044
7966,0.0,0.0,0.0,0.0,9873,8045
7967,0.0,0.0,0.0,0.0,9960,8046
7968,0.0,0.0,0.0,0.0,10132,8047
7969,0.0,0.0,0.0,0.0,10162,8048
7970,0.0,0.0,0.0,0.0,10226,8049
7971,0.0,0.0,0.0,0.0,10005,8050
7972,0.0,0.0,0.0,0.0,10051,8051
7973,0.0,0.0,0.0,0.0,10279,8052
7974,0.0,0.0,0.0,0.0,10423,8053
7975,0.0,0.0,0.0,0.0,10111,8054
7976,0.0,0.0,0.0,0.0,10354,8055
7977,0.0,0.0,0.0,0.0,10105,8056
7978,0.0,0.0,0.0,0.0,10212,8057
7979,0.0,0.0,0.0,0.0,10135,8058
7980,0.0,0.0,0.0,0.0,10276,8059
7981,0.0,0.0,0.0,0.0,10199,8060
7982,0.0,0.0,0.0,0.0,10172,8061
7983,0.0,0.0,0.0,0.0,10472,8062
7984,0.0,0.0,0.0,0.0,10206,8063
7985,0.0,0.0,0.0,0.0,10257,8064
7986,0.0,0.0,0.0,0.0,10421,8065
7987,0.0,0.0,0.0,0.0,10307,8066
7988,0.0,0.0,0.0,0.0,9725,8067
7989,0.0,0.0,0.0,0.0,10433,8068
7990,0.0,0.0,0.0,0.0,10679,8069
7991,0.0,0.0,0.0,0.0,10473,8070
7992,0.0,0.0,0.0,0.0,10258,8071
7993,0.0,0.0,0.0,0.0,10213,8072
7994,0.0,0.0,0.0,0.0,10043,8073
7995,0.0,0.0,0.0,0.0,9618,8074
7996,0.0,0.0,0.0,0.0,8832,8075
7997,0.0,0.0,0.0,0.0,5776,8076
7998,0.0,0.0,0.0,0.0,9894,8077
7999,0.0,0.0,0.0,0.0,10129,8078
8000,0.0,0.0,0.0,0.0,10281,8079
8001,0.0,0.0,0.0,0.0,10470,8080
8002,0.0,0.0,0.0,0.0,10623,8081
8003,0.0,0.0,0.0,0.0,10020,8082
8004,0.0,0.0,0.0,0.0,10483,8083
8005,0.0,0.0,0.0,0.0,10024,8084
8006,0.0,0.0,0.0,0.0,10646,8085
8007,0.0,0.0,0.0,0.0,10151,8086
8008,0.0,0.0,0.0,0.0,10223,8087
8009,0.0,0.0,0.0,0.0,10224,8088
8010,0.0,0.0,0.0,0.0,10668,8089
8011,0.0,0.0,0.0,0.0,10440,8090
8012,0.0,0.0,0.0,0.0,10146,8091
8013,0.0,0.0,0.0,0.0,10053,8092
8014,0.0,0.0,0.0,0.0,10011,8093
8015,0.0,0.0,0.0,0.0,9622,8094
8016,0.0,0.0,0.0,0.0,9735,8095
8017,0.0,0.0,0.0,0.0,10167,8096
8018,0.0,0.0,0.0,0.0,10304,8097
8019,0.0,0.0,0.0,0.0,10017,8098
8020,0.0,0.0,0.0,0.0,10296,8099
8021,0.0,0.0,0.0,0.0,10304,8100
8022,0.0,0.0,0.0,0.0,10230,8101
8023,0.0,0.0,0.0,0.0,10404,8102
8024,0.0,0.0,0.0,0.0,10304,8103
8025,0.0,0.0,0.0,0.0,10261,8104
8026,0.0,0.0,0.0,0.0,9990,8105
8027,0.0,0.0,0.0,0.0,10579,8106
8028,0.0,0.0,0.0,0.0,10161,8107
8029,0.0,0.0,0.0,0.0,10259,8108
8030,0.0,0.0,0.0,0.0,10131,8109
8031,0.0,0.0,0.0,0.0,10230,8110
8032,0.0,0.0,0.0,0.0,10068,8111
8033,0.0,0.0,0.0,0.0,10212,8112
8034,0.0,0.0,0.0,0.0,10410,8113
8035,0.0,0.0,0.0,0.0,10247,8114
8036,0.0,0.0,0.0,0.0,9631,8115
8037,0.0,0.0,0.0,0.0,9042,8116
8038,0.0,0.0,0.0,0.0,5699,8117
8039,0.0,0.0,0.0,0.0,10360,8118
8040,0.0,0.0,0.0,0.0,10614,8119
8041,0.0,0.0,0.0,0.0,10285,8120
8042,0.0,0.0,0.0,0.0,8763,8121
8043,0.0,0.0,0.0,0.0,10303,8122
8044,0.0,0.0,0.0,0.0,9989,8123
8045,0.0,0.0,0.0,0.0,10468,8124
8046,0.0,0.0,0.0,0.0,10642,8125
8047,0.0,0.0,0.0,0.0,10463,8126
8048,0.0,0.0,0.0,0.0,9827,8127
8049,0.0,0.0,0.0,0.0,10368,8128
8050,0.0,0.0,0.0,0.0,10287,8129
8051,0.0,0.0,0.0,0.0,10144,8130
8052,0.0,0.0,0.0,0.0,10285,8131
8053,0.0,0.0,0.0,0.0,9975,8132
8054,0.0,0.0,0.0,0.0,9983,8133
8055,0.0,0.0,0.0,0.0,10547,8134
8056,0.0,0.0,0.0,0.0,10375,8135
8057,0.0,0.0,0.0,0.0,10119,8136
8058,0.0,0.0,0.0,0.0,10028,8137
8059,0.0,0.0,0.0,0.0,10232,8138
8060,0.0,0.0,0.0,0.0,10134,8139
8061,0.0,0.0,0.0,0.0,10117,8140
8062,0.0,0.0,0.0,0.0,10269,8141
8063,0.0,0.0,0.0,0.0,10003,8142
8064,0.0,0.0,0.0,0.0,10297,8143
8065,0.0,0.0,0.0,0.0,10023,8144
8066,0.0,0.0,0.0,0.0,10348,8145
8067,0.0,0.0,0.0,0.0,10208,8146
8068,0.0,0.0,0.0,0.0,10330,8147
8069,0.0,0.0,0.0,0.0,10345,8148
8070,0.0,0.0,0.0,0.0,10117,8149
8071,0.0,0.0,0.0,0.0,10138,8150
8072,0.0,0.0,0.0,0.0,10201,8151
8073,0.0,0.0,0.0,0.0,9942,8152
8074,0.0,0.0,0.0,0.0,10222,8153
8075,0.0,0.0,0.0,0.0,10248,8154
8076,0.0,0.0,0.0,0.0,9813,8155
8077,0.0,0.0,0.0,0.0,9693,8156
8078,0.0,0.0,0.0,0.0,8949,8157
8079,0.0,0.0,0.0,0.0,5663,8158
8080,0.0,0.0,0.0,0.0,10025,8159
8081,0.0,0.0,0.0,0.0,10067,8160
8082,0.0,0.0,0.0,0.0,10344,8161
8083,0.0,0.0,0.0,0.0,10001,8162
8084,0.0,0.0,0.0,0.0,9886,8163
8085,0.0,0.0,0.0,0.0,10163,8164
8086,0.0,0.0,0.0,0.0,9974,8165
8087,0.0,0.0,0.0,0.0,10218,8166
8088,0.0,0.0,0.0,0.0,10044,8167
8089,0.0,0.0,0.0,0.0,10192,8168
8090,0.0,0.0,0.0,0.0,10005,8169
8091,0.0,0.0,0.0,0.0,10323,8170
8092,0.0,0.0,0.0,0.0,9933,8171
8093,0.0,0.0,0.0,0.0,9977,8172
8094,0.0,0.0,0.0,0.0,9971,8173
8095,0.0,0.0,0.0,0.0,10187,8174
8096,0.0,0.0,0.0,0.0,9929,8175
